query_id,term,family,year,normalized_frequency,corpus,version,response_ngram,retrieval_smoothing,retrieved_at,raw_response_path,raw_payload_sha256,parameter_set_hash,lexical_form_id,concept_id,family_id,frequency_per_million
FT-Q-V01-116,climate anxiety,anxiety,1842,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1856,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1857,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1858,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1859,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1860,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1861,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1862,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1863,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1864,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1865,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1866,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1867,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1868,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1869,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1870,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1871,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1872,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1873,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1874,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1875,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1876,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1877,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1878,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1879,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1880,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1881,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1882,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1883,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1884,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
FT-Q-V01-116,climate anxiety,anxiety,1885,0.0,eng,current English corpus (July 2024 dataset; public shorthand eng; mutable current corpus),climate anxiety (All),0,2026-08-26T02:35:38Z,data/fear-temperature/ngram/raw/d00250b2ef40b968bd0aa5befdc2b2cb971793fb2c476d828ffc5ab3fab1830a.json,4bfe5a3b9d7ed748ae188b0946b31c1056933757c12a370c99a1beb82275c00c,03c6b3b7aec17c75d6066c3ad33475123246728a6d70514bc6c4b2fac975aa04,FT-LF-CLIMATE_ANXIETY,FT-C-CLIMATE_ANXIETY_RESEARCH_CONSTRUCT,FT-F09,0.0
